Iteration	model_type	hyperparameters	percentile	min_threshold	baseline_score	baseline_score_of_current_percentile	accuracy	sem	delta	random_state	num_gene_included	gene_set
76	logistic	{'C': 0.6315789474052631, 'penalty': 'l2'}	0.93	0.8	0.769047619047619	0.9666666666666666	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'EG10121', 'G6201', 'G7545', 'EG11398', 'EG10195', 'EG11734', 'EG10117', 'EG12129', 'EG10119', 'G6194', 'EG11228', 'G6709', 'EG11287', 'EG12062', 'EG11156', 'G6825', 'EG11911', 'EG11927', 'EG11374', 'G7263', 'EG11693', 'EG12081', 'G6481', 'G7825', 'G6529', 'EG12363', 'G6579', 'G7734', 'G7055', 'EG11806', 'EG12205', 'EG10527', 'EG10957', 'EG12432', 'G6941', 'EG10188', 'EG10573', 'G7165', 'EG10655', 'EG10593', 'EG10863', 'EG10811', 'EG11694', 'EG11557', 'EG12235', 'G7361', 'EG10889', 'EG11598', 'G6503', 'EG10303', 'EG11931', 'G6918', 'G6150', 'EG12388', 'G7622', 'EG10375', 'G6920', 'EG11208', 'EG12060', 'EG12034', 'G6585', 'EG12166', 'EG11594', 'G6982', 'G7735', 'EG11890', 'G8210', 'G6302', 'EG11471', 'EG11129', 'G7262', 'G6786', 'EG10916', 'G6943', 'EG10892', 'G6224', 'EG11573', 'EG11310', 'EG10712', 'EG12318', 'GB4478', 'EG10317', 'G6435', 'G7490', 'G6243', 'EG10266', 'G6855', 'EG10242', 'G6788', 'EG10771', 'EG11428', 'EG11256', 'EG11147', 'EG10109', 'G6888']
77	logistic	{'C': 0.6315789474052631, 'penalty': 'l2'}	0.93	0.9	0.769047619047619	0.9666666666666666	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'EG10121', 'G6201', 'EG11398', 'G7545', 'EG10117', 'EG10195', 'EG12129', 'EG10119', 'G6194', 'G6709', 'EG11228', 'EG11287', 'EG11156', 'EG12062', 'EG11734', 'EG11911', 'G6825', 'EG11927', 'EG11374', 'G7263', 'EG11693', 'EG12081', 'G6481', 'G7825', 'G6529', 'EG12363', 'G6579', 'G7734', 'EG11806', 'EG10527', 'EG10957', 'G6941', 'EG12432', 'EG10188', 'G7055', 'G7165', 'EG10655', 'EG10863', 'EG10573', 'EG11694', 'EG10811', 'EG11557', 'EG12235', 'G7361', 'EG12205', 'EG10889', 'EG11598', 'EG10593', 'G6503', 'EG10303', 'G6918', 'G6150', 'EG12388', 'G7622', 'EG10375', 'G6920', 'EG12060', 'EG12034', 'EG11208', 'G6585', 'EG12166', 'EG11931', 'EG11594', 'G6982', 'G7735', 'EG11890', 'G6302', 'G8210', 'EG11471', 'EG11129', 'G6786', 'G6943', 'EG10892', 'EG10916', 'G7262', 'G6224', 'EG11573', 'EG11310', 'EG12318', 'GB4478', 'EG10712', 'EG10317', 'G6435', 'G7490', 'G6243', 'EG10266', 'EG10242', 'G6788', 'EG10771', 'EG11428', 'EG11147', 'EG11256', 'EG10109', 'G6888', 'G6855']
78	logistic	{'C': 0.6315789474052631, 'penalty': 'l2'}	0.93		0.769047619047619	0.9666666666666666	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G6201', 'EG10121', 'G7545', 'EG11734', 'EG11398', 'EG10195', 'EG10117', 'EG12129', 'EG10119', 'G6194', 'EG11228', 'EG12062', 'G6709', 'EG11287', 'G6825', 'EG11156', 'EG11911', 'EG11927', 'EG11374', 'G7263', 'EG11693', 'EG12081', 'G6481', 'G7825', 'G6529', 'EG12363', 'G6579', 'G7734', 'EG12205', 'G7055', 'EG11806', 'EG10527', 'EG12432', 'EG10957', 'G6941', 'EG10188', 'EG10573', 'G7165', 'EG10655', 'EG10593', 'EG10863', 'EG10811', 'EG11694', 'EG11557', 'EG12235', 'G7361', 'EG10889', 'EG11598', 'EG11931', 'G6503', 'EG10303', 'G6918', 'G6150', 'EG12388', 'G7622', 'EG10375', 'G6920', 'EG11208', 'EG12060', 'EG12034', 'G6585', 'EG12166', 'EG11594', 'G6982', 'G7735', 'EG11890', 'G6302', 'G8210', 'EG11471', 'EG11129', 'G7262', 'G6786', 'EG10916', 'G6943', 'EG10892', 'G6224', 'EG11573', 'EG11310', 'EG10712', 'EG12318', 'GB4478', 'EG10317', 'G6855', 'G6435', 'G7490', 'G6243', 'EG10266', 'EG10242', 'G6788', 'EG10771', 'EG11256', 'EG11428', 'EG11147', 'EG10109', 'G6888']
79	logistic	{'C': 1.0, 'penalty': 'l2'}	0.94	0.0	0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G6201', 'EG10121', 'G7545', 'EG11734', 'EG11398', 'EG10195', 'EG12129', 'EG10117', 'EG11228', 'G6709', 'EG10119', 'EG12062', 'G6194', 'EG11287', 'G6825', 'EG11156', 'EG11911', 'EG11927', 'G7263', 'EG11374', 'EG11693', 'G6481', 'EG12081', 'EG12363', 'G6941', 'EG11806', 'G6529', 'G7825', 'G6579', 'EG12205', 'G7055', 'G7734', 'EG10957', 'EG12432', 'EG10527', 'G7165', 'EG10188', 'EG10573', 'G7361', 'EG10863', 'EG12235', 'EG10811', 'EG11557', 'EG11694', 'EG11931']
80	logistic	{'C': 1.0, 'penalty': 'l2'}	0.94	0.6	0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G6201', 'EG10121', 'G7545', 'EG11734', 'EG11398', 'EG10195', 'EG12129', 'EG10117', 'EG11228', 'G6709', 'EG10119', 'EG12062', 'G6194', 'EG11287', 'G6825', 'EG11156', 'EG11911', 'EG11927', 'G7263', 'EG11374', 'EG11693', 'G6481', 'EG12081', 'EG12363', 'G6941', 'EG11806', 'G6529', 'G7825', 'G6579', 'EG12205', 'G7055', 'G7734', 'EG10957', 'EG12432', 'EG10527', 'G7165', 'EG10188', 'EG10573', 'G7361', 'EG10863', 'EG12235', 'EG10811', 'EG11557', 'EG11694', 'EG11931']
81	logistic	{'C': 1.0, 'penalty': 'l2'}	0.94	0.7	0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G6201', 'EG10121', 'G7545', 'EG11398', 'EG11734', 'EG10195', 'EG12129', 'EG10117', 'EG11228', 'G6709', 'EG10119', 'EG12062', 'G6194', 'EG11287', 'G6825', 'EG11156', 'EG11911', 'EG11927', 'G7263', 'EG11374', 'EG11693', 'G6481', 'EG12081', 'EG12363', 'G6941', 'EG11806', 'G6529', 'G7825', 'G6579', 'EG12205', 'G7055', 'G7734', 'EG10957', 'EG12432', 'EG10527', 'G7165', 'EG10188', 'EG10573', 'G7361', 'EG10863', 'EG12235', 'EG10811', 'EG11557', 'EG11694', 'EG11931']
82	logistic	{'C': 1.0, 'penalty': 'l2'}	0.94	0.8	0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G6201', 'EG10121', 'G7545', 'EG11398', 'EG10195', 'EG12129', 'EG11734', 'EG10117', 'G6709', 'EG10119', 'EG11228', 'EG12062', 'G6194', 'EG11287', 'G6825', 'EG11156', 'EG11911', 'EG11927', 'G7263', 'EG11374', 'EG11693', 'G6481', 'EG12081', 'EG12363', 'G6941', 'EG11806', 'G6529', 'G7825', 'G6579', 'EG10957', 'G7734', 'G7055', 'EG12432', 'EG10527', 'EG12205', 'EG10188', 'G7165', 'EG10573', 'G7361', 'EG10863', 'EG12235', 'EG10811', 'EG11557', 'EG11694', 'EG10655']
83	logistic	{'C': 1.0, 'penalty': 'l2'}	0.94	0.9	0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'EG10121', 'G6201', 'EG11398', 'G7545', 'EG10195', 'EG12129', 'EG10117', 'EG10119', 'G6709', 'EG11228', 'EG11287', 'G6194', 'EG12062', 'EG11156', 'G6825', 'EG11734', 'EG11911', 'EG11927', 'EG11374', 'G7263', 'EG11693', 'G6481', 'EG12081', 'G6941', 'EG11806', 'EG12363', 'G6529', 'G7825', 'G6579', 'EG10957', 'G7734', 'EG10527', 'EG12432', 'EG10188', 'G7165', 'G7055', 'G7361', 'EG10863', 'EG10573', 'EG12235', 'EG10811', 'EG11694', 'EG11557', 'EG10655', 'EG10889']
84	logistic	{'C': 1.0, 'penalty': 'l2'}	0.94		0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	51	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG10120', 'EG11399', 'G6201', 'EG10121', 'G7545', 'EG11398', 'EG11734', 'EG10195', 'EG12129', 'EG10117', 'EG11228', 'G6709', 'EG10119', 'EG12062', 'EG11287', 'G6194', 'G6825', 'EG11156', 'EG11911', 'EG11927', 'G7263', 'EG11374', 'EG11693', 'G6481', 'EG12081', 'EG12363', 'G6941', 'EG11806', 'G6529', 'G7825', 'G6579', 'EG12205', 'EG10957', 'G7734', 'G7055', 'EG12432', 'EG10527', 'EG10188', 'G7165', 'EG10573', 'G7361', 'EG10863', 'EG12235', 'EG10811', 'EG11557', 'EG11694', 'EG10655']
85	logistic	{'C': 1.0, 'penalty': 'l2'}	0.95	0.0	0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG11734', 'EG10121', 'G7545', 'EG11398', 'EG10195', 'EG12129', 'EG10117', 'G6194', 'EG10119', 'EG11228', 'EG12062', 'G6709', 'EG11287', 'G6825', 'EG11156', 'EG11911', 'EG11374', 'EG11927', 'G7263', 'EG11693', 'EG12081', 'G7825', 'EG12205', 'G6481', 'G6529', 'EG12363', 'G6579', 'G7055', 'EG10527', 'EG12432', 'G7734', 'G6941', 'G7165', 'EG10573', 'EG10188', 'EG11806', 'EG10957', 'EG10811', 'EG10863', 'EG11694', 'G7361', 'EG10303', 'EG10655', 'EG11931', 'EG11557', 'EG11598', 'EG10375', 'EG10593', 'EG12235', 'EG10889', 'G6503', 'G6918', 'G6150', 'EG11890', 'EG11208', 'EG12034', 'G7622', 'EG12166', 'EG10916', 'EG10892', 'G6302', 'EG12060', 'EG10712', 'G6920', 'EG12388', 'G6786', 'G7262', 'G8210', 'EG11129', 'EG10317', 'EG11573', 'EG11594', 'G6585', 'EG11256', 'G7735', 'EG10242', 'GB4478', 'G6435', 'G6943', 'EG10387', 'G6982', 'G7490', 'EG11471', 'G6224', 'G6788', 'G6855', 'EG11428', 'EG11155', 'EG10268', 'EG10266', 'EG11174', 'G7649', 'EG11147', 'G6888']
86	logistic	{'C': 1.0, 'penalty': 'l2'}	0.95	0.6	0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG10121', 'G7545', 'EG11734', 'EG11398', 'EG10195', 'EG12129', 'EG10117', 'G6194', 'EG10119', 'EG11228', 'EG12062', 'G6709', 'EG11287', 'G6825', 'EG11156', 'EG11911', 'EG11374', 'EG11927', 'G7263', 'EG11693', 'EG12081', 'G7825', 'EG12205', 'G6481', 'G6529', 'EG12363', 'G6579', 'G7055', 'EG10527', 'EG12432', 'G7734', 'G6941', 'G7165', 'EG10573', 'EG10188', 'EG11806', 'EG10957', 'EG10811', 'EG10863', 'EG11694', 'G7361', 'EG10303', 'EG10655', 'EG11931', 'EG11557', 'EG11598', 'EG10375', 'EG10593', 'EG12235', 'EG10889', 'G6503', 'G6918', 'G6150', 'EG11890', 'EG11208', 'EG12034', 'G7622', 'EG12166', 'EG10916', 'EG10892', 'G6302', 'EG12060', 'EG10712', 'G6920', 'EG12388', 'G6786', 'G7262', 'G8210', 'EG11129', 'EG10317', 'EG11573', 'EG11594', 'G6585', 'EG11256', 'G7735', 'EG10242', 'GB4478', 'G6435', 'G6943', 'EG10387', 'G6982', 'G7490', 'EG11471', 'G6224', 'G6788', 'G6855', 'EG11428', 'EG11155', 'EG10268', 'EG10266', 'EG11174', 'G7649', 'EG11147', 'G6888']
87	logistic	{'C': 1.0, 'penalty': 'l2'}	0.95	0.7	0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG10121', 'G7545', 'EG11398', 'EG11734', 'EG10195', 'EG12129', 'EG10117', 'G6194', 'EG10119', 'EG11228', 'EG12062', 'G6709', 'EG11287', 'G6825', 'EG11156', 'EG11911', 'EG11374', 'EG11927', 'G7263', 'EG11693', 'EG12081', 'G7825', 'EG12205', 'G6481', 'G6529', 'EG12363', 'G6579', 'G7055', 'EG10527', 'EG12432', 'G7734', 'G6941', 'G7165', 'EG10573', 'EG10188', 'EG11806', 'EG10957', 'EG10811', 'EG10863', 'EG11694', 'G7361', 'EG10303', 'EG10655', 'EG11557', 'EG11931', 'EG11598', 'EG10375', 'EG10593', 'EG12235', 'EG10889', 'G6503', 'G6918', 'G6150', 'EG11890', 'EG11208', 'EG12034', 'G7622', 'EG12166', 'EG10916', 'EG10892', 'G6302', 'EG12060', 'EG10712', 'G6920', 'EG12388', 'G6786', 'G7262', 'G8210', 'EG11129', 'EG10317', 'EG11573', 'EG11594', 'G6585', 'EG11256', 'G7735', 'EG10242', 'GB4478', 'G6435', 'G6943', 'EG10387', 'G6982', 'G7490', 'EG11471', 'G6224', 'G6788', 'G6855', 'EG11428', 'EG11155', 'EG10268', 'EG10266', 'EG11174', 'G7649', 'EG11147', 'G6888']
88	logistic	{'C': 1.0, 'penalty': 'l2'}	0.95	0.8	0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG10121', 'G7545', 'EG11398', 'EG10195', 'EG11734', 'EG12129', 'EG10117', 'G6194', 'EG10119', 'EG11228', 'G6709', 'EG11287', 'EG12062', 'EG11156', 'G6825', 'EG11911', 'EG11374', 'EG11927', 'G7263', 'EG11693', 'EG12081', 'G7825', 'G6529', 'G6481', 'EG12363', 'G6579', 'EG12205', 'G7055', 'EG10527', 'G7734', 'EG12432', 'G6941', 'G7165', 'EG10573', 'EG10188', 'EG11806', 'EG10957', 'EG10811', 'EG10863', 'EG11694', 'G7361', 'EG10303', 'EG10655', 'EG11557', 'EG11598', 'EG11931', 'EG10375', 'EG12235', 'EG10889', 'EG10593', 'G6503', 'G6918', 'G6150', 'EG11890', 'EG11208', 'EG12034', 'G7622', 'EG12166', 'EG10916', 'EG10892', 'G6302', 'EG12060', 'EG10712', 'G6920', 'EG12388', 'G6786', 'G7262', 'G8210', 'EG11129', 'EG10317', 'EG11573', 'EG11594', 'G6585', 'EG11256', 'G7735', 'EG10242', 'GB4478', 'G6435', 'G6943', 'EG10387', 'G6982', 'G7490', 'EG11471', 'G6224', 'G6788', 'EG11428', 'EG11155', 'G6855', 'EG10268', 'EG10266', 'G7649', 'EG11147', 'G6888', 'EG11227']
89	logistic	{'C': 1.0, 'penalty': 'l2'}	0.95	0.9	0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG10121', 'EG11398', 'G7545', 'EG10195', 'EG12129', 'EG10117', 'G6194', 'EG10119', 'G6709', 'EG11228', 'EG11287', 'EG11156', 'EG12062', 'EG11734', 'G6825', 'EG11374', 'EG11911', 'EG11927', 'G7263', 'EG11693', 'G7825', 'EG12081', 'G6529', 'G6481', 'EG12363', 'G6579', 'EG10527', 'G7734', 'EG12432', 'G6941', 'G7055', 'G7165', 'EG10188', 'EG11806', 'EG10957', 'EG10863', 'EG10811', 'EG12205', 'EG11694', 'EG10573', 'G7361', 'EG10303', 'EG10655', 'EG11557', 'EG11598', 'EG10375', 'EG12235', 'EG10889', 'G6503', 'G6918', 'G6150', 'EG11890', 'EG12034', 'EG11208', 'EG10593', 'EG11931', 'G7622', 'EG12166', 'EG10916', 'EG10892', 'G6302', 'EG12060', 'G6920', 'EG12388', 'G6786', 'G8210', 'EG10712', 'G7262', 'EG11129', 'EG11573', 'EG11594', 'EG10317', 'G6585', 'EG11256', 'G7735', 'EG10242', 'GB4478', 'G6435', 'G6943', 'EG10387', 'G6982', 'G7490', 'EG11471', 'G6224', 'G6788', 'EG11428', 'EG11155', 'EG10268', 'EG10266', 'G7649', 'EG11147', 'G6888', 'EG11227', 'EG11354']
90	logistic	{'C': 1.0, 'penalty': 'l2'}	0.95		0.769047619047619	0.9833333333333332	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG10121', 'G7545', 'EG11398', 'EG11734', 'EG10195', 'EG12129', 'EG10117', 'G6194', 'EG10119', 'EG11228', 'G6709', 'EG12062', 'EG11287', 'G6825', 'EG11156', 'EG11911', 'EG11374', 'EG11927', 'G7263', 'EG11693', 'EG12081', 'G7825', 'G6481', 'G6529', 'EG12205', 'EG12363', 'G6579', 'G7055', 'EG10527', 'EG12432', 'G7734', 'G6941', 'G7165', 'EG10573', 'EG10188', 'EG11806', 'EG10957', 'EG10811', 'EG10863', 'EG11694', 'G7361', 'EG10303', 'EG10655', 'EG11557', 'EG11931', 'EG11598', 'EG10375', 'EG10593', 'EG12235', 'EG10889', 'G6503', 'G6918', 'G6150', 'EG11890', 'EG11208', 'EG12034', 'G7622', 'EG12166', 'EG10916', 'EG10892', 'G6302', 'EG12060', 'EG10712', 'G6920', 'EG12388', 'G6786', 'G7262', 'G8210', 'EG11129', 'EG10317', 'EG11573', 'EG11594', 'G6585', 'EG11256', 'G7735', 'EG10242', 'GB4478', 'G6435', 'G6943', 'EG10387', 'G6982', 'G7490', 'EG11471', 'G6224', 'G6788', 'G6855', 'EG11428', 'EG11155', 'EG10268', 'EG10266', 'G7649', 'EG11147', 'EG11174', 'G6888']
91	logistic	{'C': 0.73684210528947369, 'penalty': 'l2'}	0.96	0.0	0.769047619047619	1.0	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG11398', 'EG10121', 'G7545', 'EG11734', 'EG10195', 'EG12062', 'G6709', 'EG12129', 'EG10117', 'G6194', 'EG11228', 'EG11287', 'EG10119', 'G6825', 'EG11156', 'EG11911', 'EG11927', 'EG11374', 'EG11693', 'G7263', 'EG11806', 'EG12363', 'G6481', 'G7825', 'G6529', 'EG12081', 'G7734', 'EG10527', 'G6941', 'G6579', 'EG12432', 'G7165', 'EG10188', 'EG12205', 'EG10957', 'EG10655', 'EG10863', 'G7055', 'EG11557', 'EG10573', 'G7361', 'EG11694', 'EG11931', 'EG10889', 'G6920', 'EG10811', 'EG11598', 'G7622', 'EG12235', 'EG10375', 'EG12388', 'EG12166', 'EG11208', 'EG10593', 'EG12060', 'G6918', 'G6302', 'G6585', 'G6503', 'EG12034', 'EG10303', 'EG11890', 'G6150', 'EG11129', 'G8210', 'G6943', 'EG11573', 'EG11594', 'EG10892', 'G7262', 'G6786', 'G7649', 'GB4478', 'EG10712', 'EG11256', 'EG10266', 'EG10317', 'G6982', 'EG12318', 'G7735', 'EG11174', 'G6435', 'EG11155', 'EG10916', 'EG12335', 'G6243', 'G7467', 'EG11310', 'EG12022', 'EG10242', 'G7490', 'G6224', 'EG11742', 'EG11147']
92	logistic	{'C': 0.73684210528947369, 'penalty': 'l2'}	0.96	0.6	0.769047619047619	1.0	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG11398', 'EG10121', 'G7545', 'EG10195', 'EG11734', 'EG12062', 'G6709', 'EG12129', 'EG10117', 'G6194', 'EG11228', 'EG11287', 'EG10119', 'G6825', 'EG11156', 'EG11911', 'EG11927', 'EG11374', 'EG11693', 'G7263', 'EG11806', 'EG12363', 'G6481', 'G7825', 'G6529', 'EG12081', 'G7734', 'EG10527', 'G6941', 'G6579', 'EG12432', 'G7165', 'EG10188', 'EG12205', 'EG10957', 'EG10655', 'EG10863', 'G7055', 'EG11557', 'EG10573', 'G7361', 'EG11694', 'EG11931', 'EG10889', 'G6920', 'EG10811', 'EG11598', 'G7622', 'EG12235', 'EG10375', 'EG12388', 'EG12166', 'EG11208', 'EG10593', 'EG12060', 'G6918', 'G6302', 'G6585', 'G6503', 'EG12034', 'EG10303', 'EG11890', 'G6150', 'EG11129', 'G8210', 'G6943', 'EG11573', 'EG11594', 'EG10892', 'G7262', 'G6786', 'G7649', 'GB4478', 'EG10712', 'EG11256', 'EG10266', 'EG10317', 'G6982', 'EG12318', 'G7735', 'EG11174', 'G6435', 'EG11155', 'EG10916', 'EG12335', 'G6243', 'G7467', 'EG11310', 'EG12022', 'EG10242', 'G7490', 'G6224', 'EG11742', 'EG11147']
93	logistic	{'C': 0.73684210528947369, 'penalty': 'l2'}	0.96	0.7	0.769047619047619	1.0	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG11398', 'EG10121', 'G7545', 'EG10195', 'EG11734', 'EG12062', 'G6709', 'EG12129', 'EG10117', 'G6194', 'EG11228', 'EG11287', 'EG10119', 'G6825', 'EG11156', 'EG11911', 'EG11927', 'EG11374', 'EG11693', 'G7263', 'EG11806', 'EG12363', 'G6481', 'G7825', 'G6529', 'EG12081', 'G7734', 'EG10527', 'G6941', 'G6579', 'EG12432', 'G7165', 'EG10188', 'EG12205', 'EG10957', 'EG10655', 'EG10863', 'G7055', 'EG11557', 'EG10573', 'G7361', 'EG11694', 'EG11931', 'EG10889', 'G6920', 'EG10811', 'EG11598', 'G7622', 'EG12235', 'EG10375', 'EG12388', 'EG12166', 'EG11208', 'EG10593', 'EG12060', 'G6918', 'G6302', 'G6585', 'G6503', 'EG12034', 'EG10303', 'EG11890', 'G6150', 'EG11129', 'G8210', 'G6943', 'EG11573', 'EG11594', 'EG10892', 'G7262', 'G6786', 'G7649', 'GB4478', 'EG10712', 'EG11256', 'EG10266', 'G6982', 'EG10317', 'EG12318', 'G7735', 'EG11174', 'G6435', 'EG11155', 'EG10916', 'EG12335', 'G6243', 'G7467', 'EG11310', 'EG12022', 'EG10242', 'G7490', 'G6224', 'EG11742', 'EG11147']
94	logistic	{'C': 0.73684210528947369, 'penalty': 'l2'}	0.96	0.8	0.769047619047619	1.0	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG11398', 'EG10121', 'G7545', 'EG10195', 'G6709', 'EG12129', 'EG10117', 'EG12062', 'G6194', 'EG11287', 'EG11228', 'EG10119', 'EG11734', 'G6825', 'EG11156', 'EG11911', 'EG11927', 'EG11374', 'EG11693', 'G7263', 'EG11806', 'EG12363', 'G6481', 'G7825', 'G6529', 'EG12081', 'G7734', 'EG10527', 'G6941', 'G6579', 'G7165', 'EG12432', 'EG10188', 'EG10957', 'EG10655', 'EG10863', 'G7055', 'EG11557', 'EG12205', 'G7361', 'EG10573', 'EG11694', 'EG10889', 'G6920', 'EG11931', 'EG10811', 'EG11598', 'G7622', 'EG12235', 'EG10375', 'EG12388', 'EG12166', 'EG11208', 'EG12060', 'G6918', 'G6302', 'G6585', 'G6503', 'EG10593', 'EG12034', 'EG10303', 'EG11890', 'G6150', 'EG11129', 'G8210', 'G6943', 'EG11573', 'EG11594', 'EG10892', 'G7262', 'G6786', 'G7649', 'GB4478', 'EG10712', 'EG11256', 'EG10266', 'G6982', 'EG12318', 'EG10317', 'G7735', 'G6435', 'EG11174', 'EG11155', 'EG10916', 'G6243', 'G7467', 'EG11310', 'EG12022', 'EG10242', 'G7490', 'G6224', 'EG11742', 'EG11147', 'EG11428']
95	logistic	{'C': 0.73684210528947369, 'penalty': 'l2'}	0.96	0.9	0.769047619047619	1.0	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG10121', 'EG11398', 'EG10195', 'G7545', 'G6709', 'EG10117', 'EG12129', 'EG11287', 'EG10119', 'G6194', 'EG11228', 'EG12062', 'EG11156', 'G6825', 'EG11911', 'EG11927', 'EG11374', 'EG11693', 'EG11806', 'EG11734', 'G7263', 'EG12363', 'G6481', 'G7825', 'G6529', 'EG12081', 'EG10527', 'G6941', 'G7734', 'G6579', 'G7165', 'EG10188', 'EG12432', 'EG10957', 'EG10655', 'EG10863', 'EG11557', 'G7361', 'EG11694', 'G7055', 'EG10573', 'EG10889', 'G6920', 'EG10811', 'EG11598', 'G7622', 'EG12235', 'EG10375', 'EG12388', 'EG12205', 'EG12166', 'EG11931', 'EG12060', 'G6918', 'G6302', 'G6585', 'EG11208', 'G6503', 'EG12034', 'EG10303', 'EG11890', 'G6150', 'EG11129', 'G8210', 'EG10593', 'G6943', 'EG11573', 'EG11594', 'EG10892', 'G6786', 'G7262', 'G7649', 'GB4478', 'EG10266', 'EG11256', 'G6982', 'EG12318', 'EG10712', 'EG10317', 'G7735', 'G6435', 'EG11155', 'G6243', 'EG10916', 'EG11174', 'G7467', 'EG11310', 'EG12022', 'EG10242', 'G7490', 'G6224', 'EG11742', 'EG11147', 'EG11428']
96	logistic	{'C': 0.73684210528947369, 'penalty': 'l2'}	0.96		0.769047619047619	1.0	1.0	0.0	0.23095238095238102	0	101	['EG12061', 'EG10118', 'EG10559', 'EG11908', 'EG11399', 'EG10120', 'G6201', 'EG11398', 'EG10121', 'G7545', 'EG10195', 'EG11734', 'G6709', 'EG12129', 'EG12062', 'EG10117', 'G6194', 'EG11287', 'EG11228', 'EG10119', 'G6825', 'EG11156', 'EG11911', 'EG11927', 'EG11374', 'EG11693', 'G7263', 'EG11806', 'EG12363', 'G6481', 'G7825', 'G6529', 'EG12081', 'G7734', 'EG10527', 'G6941', 'G6579', 'EG12432', 'G7165', 'EG10188', 'EG10957', 'EG12205', 'EG10655', 'EG10863', 'G7055', 'EG11557', 'EG10573', 'G7361', 'EG11694', 'EG11931', 'EG10889', 'G6920', 'EG10811', 'EG11598', 'G7622', 'EG12235', 'EG10375', 'EG12388', 'EG12166', 'EG11208', 'EG10593', 'EG12060', 'G6918', 'G6302', 'G6585', 'G6503', 'EG12034', 'EG10303', 'EG11890', 'G6150', 'EG11129', 'G8210', 'G6943', 'EG11573', 'EG11594', 'EG10892', 'G7262', 'G6786', 'G7649', 'GB4478', 'EG10712', 'EG11256', 'EG10266', 'G6982', 'EG10317', 'EG12318', 'G7735', 'EG11174', 'G6435', 'EG11155', 'EG10916', 'G6243', 'EG12335', 'G7467', 'EG11310', 'EG12022', 'EG10242', 'G7490', 'G6224', 'EG11742', 'EG11147']
